TIMESTAMP,TA_F,SW_IN_F,VPD_F,GPP_NT_VUT_REF
20130515,17.655,319.668,12.755,1.17182
20130516,16.967,329.824,13.097,1.49068
20130517,13.885,247.419,6.361,1.71762
20130518,15.068,134.993,2.671,1.60576
20130519,20.378,210.603,6.058,2.24495
20130520,18.715,211.641,5.886,3.27883
20130521,13.743,177.027,6.207,3.39363
20130522,8.162,79.141,4.975,2.11962
20130523,5.601,354.172,5.893,3.43846
20130524,10.444,335.681,4.74,5.14236
20130525,12.836,286.587,4.54,6.38257
20130526,12.893,308.529,3.845,8.85164
20130527,13.465,183.002,2.815,8.62908
20130528,12.255,91.87,2.351,8.12702
20130529,16.347,234.804,3.414,10.3841
20130530,19.128,177.558,2.527,9.26969
20130531,17.374,244.872,3.221,9.0648
20130601,11.405,129.851,1.672,6.28743
20130602,7.915,273.79,2.426,6.06149
20130603,12.165,337.043,6.346,6.70333
20130604,10.542,101.661,1.958,3.91507
20130605,8.816,36.924,1.653,0.59885
20130606,9.331,70.849,2.035,3.53199
20130607,12.706,237.975,3.16,7.33621
20130608,14.729,329.681,4.201,8.2055
20130609,14.062,107.462,1.57,3.4532
20130610,18.563,223.664,3.565,8.00249
20130611,18.977,256.008,3.009,8.40708
20130612,19.332,282.395,4.043,9.24362
20130613,15.535,356.97,4.47,11.0168
20130614,17.447,328.498,4.564,11.3395
20130615,16.535,61.446,2.634,2.90777
20130616,16.794,314.507,4.691,13.7144
20130617,14.42,241.908,4.569,14.5357
20130618,14.093,377.068,6.587,15.6958
20130619,16.895,281.199,5.884,14.1368
20130620,18.498,142.056,3.135,10.3907
20130621,17.635,121.494,2.457,8.81656
20130622,17.967,111.661,2.197,8.15171
20130623,21.987,262.437,4.923,13.4688
20130624,22.096,274.196,4.395,15.6129
20130625,22.482,310.919,4.023,14.778
20130626,20.72,196.875,3.089,10.426
20130627,20.271,255.2,4.343,11.6991
20130628,16.481,176.873,2,12.1707
20130629,15.522,189.172,3.209,13.8162
20130630,18.306,332.18,7.957,12.6892
20130701,19.62,315.933,8.801,13.7898
20130702,17.946,348.974,8.189,14.7111
20130703,18.707,327.076,7.58,13.7967
20130704,20.6,281.736,5.949,15.0389
20130705,23.009,333.874,10.324,14.1438
20130706,24.486,309.896,9.611,16.1353
20130707,22.619,224.575,3.641,12.8674
20130708,21.457,206.186,5.045,11.3589
20130709,20.419,92.039,4.745,6.90999
20130710,17.357,278.407,4.075,19.8514
20130711,20.137,335.753,7.186,18.2644
20130712,20.604,316.118,5.889,14.9815
20130713,21.302,255.854,5.201,15.4373
20130714,22.504,290.384,6.01,15.2703
20130715,23.909,289.808,5.896,13.0571
20130716,25.76,293.39,6.063,14.586
20130717,25.804,283.082,7.53,13.5569
20130718,26.579,276.315,8.584,11.3348
20130719,23.08,283.471,6.448,8.09629
20130720,16.634,285.914,4.794,11.2815
20130721,15.338,246.951,2.356,10.7058
20130722,18.877,203.345,2.392,9.33266
20130723,14.134,266.545,3.415,10.3547
20130724,15.551,209.098,3.825,12.3881
20130725,17.774,205.358,3.009,9.87815
20130726,13.96,231.833,1.339,9.19491
20130727,8.249,127.527,0.246,7.57831
20130728,10.299,105.954,0.357,6.80512
20130729,15.858,296.042,4.131,12.6161
20130730,16.503,112.961,1.495,8.59195
20130731,17.655,184.111,3.561,12.9777
20130801,16.298,232.961,4.055,12.5307
20130802,16.447,269.906,4.325,12.7639
20130803,15.344,258.41,4.26,12.5086
20130804,15.512,229.486,4.306,13.5828
20130805,15.506,97.263,2.112,8.49076
20130806,18.166,217.124,3.33,14.4093
20130807,16.268,236.969,4.357,11.1552
20130808,16.129,217.183,3.522,13.0211
20130809,15.516,238.101,3.385,11.551
20130810,15.677,187.277,2.897,12.3021
20130811,17.471,230.682,4.556,12.0169
20130812,15.772,226.409,2.852,10.5541
20130813,12.405,221.406,3.291,10.2439
20130814,14.161,239.771,4.668,10.324
20130815,17.862,262.049,6.615,11.2599
20130816,19.261,284.865,6.161,11.061
20130817,19.603,281.71,6.258,10.6605
20130818,19.632,268.46,6.116,11.1126
20130819,20.315,212.134,4.212,12.1924
20130820,23.02,233.71,4.811,11.6511
20130821,21.836,167.141,3.21,11.9113
20130822,19.081,275.242,6.482,12.0715
20130823,18.237,274.162,4.37,12.9833
20130824,20.154,203.538,3.831,11.755
20130825,26.095,245.315,5.447,13.8699
20130826,23.061,138.9,3.315,11.1748
20130827,22.621,98.796,2.831,8.37792
20130828,22.006,203.698,4.895,10.2014
20130829,21.371,149.169,2.688,8.56439
20130830,19.854,197.13,2.495,11.1108
20130831,19.59,253.479,3.775,10.8468
20130901,17.943,167.518,2.01,10.356
20130902,11.16,117.206,0.684,8.21797
20130903,14.559,263.045,3.131,10.0291
20130904,15.723,201.224,2.733,8.90316
20130905,15.113,255.611,3.951,9.23252
20130906,20.163,175.345,3.832,10.3159
20130907,20.766,210.146,3.269,8.41694
20130908,14.794,176.042,2.387,7.97797
20130909,19.089,116.442,2.359,5.43665
20130910,20.213,119.47,1.671,8.25488
20130911,18.213,207.402,3.747,7.86502
20130912,11.711,148.561,1.341,6.44803
20130913,10.472,235.22,2.592,5.53533
20130914,12.882,197.216,2.782,7.21578
20130915,9.585,74.246,1.029,4.36993
20130916,8.975,237.617,2.502,5.05257
20130917,10.893,233.323,1.995,4.94718
20130918,15.021,38.301,1.311,2.16581
20130919,18.8,83.04,1.485,3.5286
20130920,13.606,119.208,1.001,4.86386
20130921,7.742,188.741,1.236,4.8629
20130922,8.059,220.574,1.689,3.99208
20130923,10.521,214.042,1.668,3.76968
20130924,12.843,196.802,3.179,3.81104
20130925,13.327,214.351,3.415,4.1109
20130926,13.101,199.297,2.91,3.37745
20130927,17.205,180.382,4.75,2.49679
20130928,14.166,100.597,2.203,2.15484
20130929,12.467,204.062,3.392,2.43323
20130930,14.496,175.195,4.686,2.97846
20131001,16.97,192.079,8.793,2.66274
20131002,14.664,180.14,8.174,1.76523
20131003,11.341,66.464,2.55,0.783376
20131004,11.005,38.524,2.394,0.132009
20131005,11.296,25.084,3.568,0.292586
20131006,9.524,116.081,2.485,1.19715
20131007,8.593,174.726,3.903,1.72664
20131008,14.211,174.787,7.121,0.820151
20131009,16.12,164.894,6.721,0.181706
20131010,13.97,153.37,5.922,0.261985
20131011,14.578,143.007,3.812,0.0567983
20131012,12.187,134.192,3.118,-0.27529
20131013,8.29,135.149,3.563,0.599911
20131014,8.075,89.866,3.594,0.16441
20131015,8.615,13.535,1.706,-0.0206327
20131016,4.672,31.542,0.735,0.293624
20131017,5.373,109.491,1.942,-0.0960444
20131018,3.835,61.523,0.831,0.431662
20131019,2.262,108.152,0.55,-0.0244677
20131020,0.328,52.801,1.004,0.0812414
20131021,-1.54,49.938,0.328,-0.0204494
20131022,-0.579,81.905,0.314,0.19791
20131023,-1.57,63.906,0.629,0.0735289
20131024,-0.428,73.265,0.733,-0.0103417
20131025,2.733,85.252,1.852,-0.0364437
20131026,3.033,77.108,1.363,0.07368
20131027,2.748,120.263,1.581,0.0318315
20131028,-1.246,150.474,1.57,-0.133339
20131029,-1.585,38.745,0.385,-0.116082
20131030,4.692,20.796,0.917,0.0378078
20131031,8.615,19.015,0.866,0.265888
20131101,3.372,17.797,0.479,-0.0364241
20131102,1.263,44.71,0.545,0.0166155
20131103,1.696,93.917,0.968,-0.0189558
20131104,4.564,26.239,0.519,-0.174202
20131105,2.62,96.586,0.988,-0.0297637
20131106,-1.93,49.876,0.237,0.274322
20131107,-3.735,107.701,0.274,0.0767824
20131108,-2.027,78.427,0.461,0.0424535
20131109,1.056,9.433,0.45,0.166125
20131110,0.861,64.809,0.965,0.059759
20131111,-6.048,82.225,0.485,0.00654389
20131112,-8.52,109.15,0.897,0.0963589
20131113,-0.654,121.084,1.874,0.189688
20131114,1.487,38.24,1.016,0.103235
20131115,3.698,119.294,1.354,-0.182303
20131116,4.999,13.938,0.493,-0.2036
20131117,4.227,19.244,0.331,-0.145553
20131118,-3.933,29.653,0.545,0.198391
20131119,-3.106,108.256,1.287,0.025681
20131120,0.409,23.275,1.409,0.0306579
20131121,-1.438,11.908,0.47,0.233592
20131122,-6.227,107.375,0.598,0.0831259
20131123,-14.089,64.789,0.575,-0.0818091
20131124,-12.559,56.207,0.83,-0.240429
20131125,-2.732,39.187,0.852,0.130166
20131126,-10.258,59.971,0.559,-0.132917
20131127,-9.87,78.987,0.349,-0.0474084
20131128,-8.646,38.358,0.123,-0.0238683
20131129,-8.172,51.732,0.203,-0.0740024
20131130,-2.629,47.39,0.665,0.0208037
20131201,-2.13,30.022,0.482,-0.00230961
20131202,-3.268,33.062,0.172,-0.116382
20131203,-3.35,11.585,0.057,-0.0210739
20131204,-2.722,10.509,0.061,0.0573358
20131205,-13.511,40.028,0.016,-0.247636
20131206,-20.503,63.301,0.06,-0.717456
20131207,-23.035,81.6,0.107,-0.827932
20131208,-18.584,29.887,0.059,-0.547797
20131209,-18.095,45.047,0.056,-0.453102
20131210,-20.155,52.681,0.098,-0.512498
20131211,-23.212,74.756,0.091,-0.636863
20131212,-17.632,54.915,0.082,-0.186076
20131213,-15.862,33.967,0.108,-0.0418997
20131214,-13.586,44.85,0.071,-0.130878
20131215,-19.994,74.639,0.087,-0.248827
20131216,-17.038,21.838,0.192,-0.16532
20131217,-9.459,22.765,0.048,-0.0511174
20131218,-11.625,57.252,0.421,-0.040462
20131219,-9.926,37.276,0.126,0.00764719
20131220,-10.829,49.223,0.103,-0.084041
20131221,-8.296,27.427,0.084,-0.0496919
20131222,-7.551,31.819,0.04,-0.00787512
20131223,-11.712,50.603,0.22,-0.0670559
20131224,-13.928,88.873,0.46,-0.0684007
20131225,-12.827,44.543,0.062,-0.0923301
20131226,-12.896,45.547,0.111,-0.108454
20131227,-5.267,26.409,0.155,-0.0824536
20131228,-2.303,58.892,0.111,-0.0123708
20131229,-17.292,68.935,0.09,-0.111145
20131230,-24.403,68.344,0.198,-0.346676
20131231,-23.995,110.934,0.13,-0.410345
20140101,-21.212,44.847,0.231,-0.045132
20140102,-19.087,92.172,0.427,-0.0698758
20140103,-16.034,29.523,0.429,0.0183629
20140104,-11.284,55.14,0.345,-0.0434048
20140105,-24.7,115.349,0.192,-0.271847
20140106,-31.344,85.986,0.121,-0.976169
20140107,-27.305,103.146,0.169,-0.584902
20140108,-22.528,125.27,0.289,-0.235773
20140109,-16.492,78.557,0.561,-0.0441431
20140110,-6.988,16.978,0.281,-0.0503888
20140111,-4.476,7.624,0.255,-0.0615566
20140112,-2.433,45.823,0.754,0.0302555
20140113,-3.314,25.903,0.888,-0.0939617
20140114,-8.936,21.018,0.469,0.0550834
20140115,-14.152,80.848,0.309,0.0864412
20140116,-10.026,14.318,0.249,0.00102389
20140117,-11.473,41.585,0.228,0.264801
20140118,-12.024,64.484,0.401,0.131947
20140119,-7.451,20.074,0.327,-0.0280491
20140120,-16.651,55.354,0.288,0.0286455
20140121,-20.997,109.827,0.264,-0.216606
20140122,-19.295,77.462,0.235,-0.0442656
20140123,-21.494,134.844,0.247,-0.169209
20140124,-12.529,24.467,0.363,-0.0371302
20140125,-17.651,93.985,0.442,-0.0985713
20140126,-18.719,30.66,0.246,0.0266606
20140127,-25.449,132.682,0.23,-0.30069
20140128,-25.615,127.721,0.312,-0.359081
20140129,-15.096,131.882,0.907,-0.0502343
20140130,-9.653,35.465,0.596,-0.0306843
20140131,-20.791,144.921,0.334,-0.179073
20140201,-15.108,54.547,0.523,-0.041621
20140202,-17.292,153.389,0.444,-0.0602648
20140203,-13.897,138.26,0.563,0.0380059
20140204,-13.759,134.96,0.657,0.104356
20140205,-16.796,63.679,0.297,0.0678902
20140206,-20.935,160.879,0.28,-0.190308
20140207,-18.547,162.452,0.477,-0.102906
20140208,-14.779,150.238,0.593,-0.0265735
20140209,-17.342,115.044,0.401,-0.0587355
20140210,-21.109,167.627,0.346,-0.21783
20140211,-16.801,162.952,0.773,-0.0414943
20140212,-11.991,116.903,0.499,0.349922
20140213,-10.621,23.482,0.259,0.0946612
20140214,-14.341,111.202,0.254,0.0300043
20140215,-12.811,98.998,0.634,0.156551
20140216,-12.117,152.305,0.585,0.135946
20140217,-8.52,39.785,0.368,0.0513424
20140218,-3.105,126.513,1.153,0.65702
20140219,-1.038,180.837,2.251,0.141386
20140220,-0.788,39.506,1.165,0.0715799
20140221,-9.93,93.315,0.166,0.00557498
20140222,-14.46,163.544,0.376,-0.0671401
20140223,-14.851,187.552,0.5,0.121303
20140224,-15.133,184.467,0.52,0.0500168
20140225,-19.037,191.305,0.415,-0.0635586
20140226,-20.146,128.595,0.331,-0.248156
20140227,-22.615,210.478,0.49,-0.199787
20140228,-19.371,78.568,0.477,-0.0336369
20140301,-19.773,131.941,0.419,-0.0507403
20140302,-21.645,220.714,0.638,-0.280818
20140303,-17.667,176.319,0.655,-0.0357196
20140304,-13.281,178.386,0.637,0.00863635
20140305,-13.21,228.716,1.123,-0.133414
20140306,-9.495,181.803,0.969,-0.228431
20140307,-4.664,28.053,0.606,0.163404
20140308,-8.145,204.977,1.141,-0.0317625
20140309,-2.47,98.658,1.689,-0.0148148
20140310,5.897,218.526,4.421,-0.318322
20140311,1.328,147.068,2.351,0.00537381
20140312,-10.679,244.079,1.158,-0.126754
20140313,-3.606,146.298,1.726,-0.0616131
20140314,0.602,54.949,1.245,-0.0894281
20140315,-8.948,224.264,0.967,0.0799615
20140316,-12.214,254.595,1.414,-0.155561
20140317,-8.733,67.03,0.52,-0.0295519
20140318,-3.186,103.666,0.729,0.0527761
20140319,-2.92,69.297,0.44,0.165004
20140320,-1.723,190.38,1.848,0.132708
20140321,-1.455,70.904,0.976,0.125414
20140322,-10.646,171.993,0.518,-0.153702
20140323,-13.401,253.942,0.815,-0.119424
20140324,-9.869,225.2,0.965,-0.493068
20140325,-12.808,242.96,0.832,-0.450908
20140326,-7.707,169.46,1.452,-0.131107
20140327,-0.927,32.393,0.563,0.198282
20140328,-3.172,139.573,0.965,0.0844876
20140329,-0.382,244.679,2.4,-0.0434833
20140330,4.3,235.734,3.49,-0.376636
20140331,6.319,77.483,3.232,-0.397358
20140401,-3.3,75.097,0.968,-0.3891
20140402,-1.412,273.341,2.864,-0.0620872
20140403,-1.54,81.484,1.826,0.110128
20140404,-3.618,71.88,0.219,-0.0430936
20140405,0.425,287.127,2.454,-0.0934566
20140406,7.707,258.28,4.851,-0.0427727
20140407,6.417,189.735,3.263,-0.0464437
20140408,3.592,253.126,2.713,0.172773
20140409,7.007,258.551,5.631,-0.165313
20140410,8.213,299.453,6.472,-0.24896
20140411,6.023,181.694,4.129,0.308591
20140412,3.847,69.55,1.428,0.23158
20140413,1.633,64.606,0.573,0.310234
20140414,-5.478,172.393,1.067,-0.287385
20140415,-6.298,254.569,1.893,-0.169828
20140416,-4.284,50.39,0.552,-0.0811815
20140417,-0.802,61.438,0.432,0.190303
20140418,0.735,321.96,2.759,-0.0948155
20140419,5.494,250.361,3.637,-0.217976
20140420,13.264,295.127,6.464,-0.154932
20140421,10.238,245.806,4.433,-0.169449
20140422,3.117,269.888,3.119,-0.192935
20140423,5.892,242.613,5.311,-0.412722
20140424,0.646,31.347,0.396,-0.140803
20140425,2.493,80.452,0.848,-0.0696658
20140426,2.293,236.293,2.235,0.00890722
20140427,1.267,52.099,1.808,-0.137808
20140428,4.939,103.457,3.214,-0.347029
20140429,1.233,45.16,0.736,0.153261
20140430,4.316,83.193,0.352,-0.0992025
20140501,3.381,61.023,0.344,0.011919
20140502,5.438,129.437,1.436,-0.0416834
20140503,6.089,220.593,3.454,-0.410157
20140504,5.254,341.855,4.263,0.0479518
20140505,6.351,171.724,2.76,0.149763
20140506,9.054,289.387,5.632,-0.0990602
20140507,8.159,189.722,2.64,0.188788
20140508,12.816,151.078,2.416,-0.392059
20140509,10.273,73.447,1.635,-0.565693
20140510,12.342,346.751,9.652,-0.146425
20140511,16.607,202.216,8.24,-0.167829
20140512,14.528,112.905,2.19,-0.369224
20140513,7.643,134.464,1.926,0.352479
20140514,6.393,253.891,4.452,0.58495
20140515,3.066,175.519,2.805,0.641255
20140516,4.303,163.806,3.92,0.746667
20140517,9.613,275.527,8.311,0.503934
20140518,15.019,264.166,12.53,0.157357
20140519,11.443,121.889,5.459,-0.0138109
20140520,14.614,207.371,5.03,0.578309
20140521,13.846,186.195,5.062,0.600722
20140522,11.685,199.196,4.861,1.60198
20140523,15.398,357.548,10.209,1.21263
20140524,19.553,328.233,13.981,0.967195
20140525,20.963,344.857,15.804,1.32006
20140526,20.871,248.919,7.333,2.27251
20140527,15.746,76.293,2.154,4.60749
20140528,17.814,347.773,11.372,5.74552
20140529,20.307,354.153,14.129,5.28585
20140530,21.583,352.434,14.95,5.52271
20140531,22.087,314.286,13.98,6.93194
20140601,19.418,177.08,3.377,8.31398
20140602,18.448,168.507,3.07,9.60486
20140603,15.673,236.534,5.912,10.6909
20140604,17.976,307.193,9.452,9.40156
20140605,17.406,266.126,7.208,9.20046
20140606,18.234,278.153,5.845,7.85791
20140607,12.455,81.111,1.662,6.1485
20140608,13.923,350.365,7.047,9.84141
20140609,13.969,154.351,5.399,7.49702
20140610,17.191,310.059,8.923,9.38332
20140611,18.879,308.267,9.342,8.32002
20140612,12.027,111.01,2.5,5.86286
20140613,12.822,381.636,7.724,9.41172
20140614,13.523,109.814,4.726,5.94757
20140615,15.57,183.931,4.131,8.81651
20140616,20.686,310.171,10.176,8.98586
20140617,22.486,340.933,11.275,11.8492
20140618,18.78,252.116,5.191,11.8694
20140619,17.293,171.425,3.922,10.5399
20140620,17.035,157.265,2.839,10.3387
20140621,17.529,238.277,3.629,11.0634
20140622,18.637,266.763,4.808,12.5208
20140623,18.866,212.397,3.42,12.5184
20140624,19.129,248.739,4.613,16.7173
20140625,14.875,93.391,1.667,10.4244
20140626,17.217,262.589,4.134,18.2378
20140627,17.929,155.43,2.319,10.3789
20140628,23.022,275.414,5.798,9.09722
20140629,20.767,300.171,6.043,10.9145
20140630,20.569,276.536,7.164,9.70081
20140701,16.599,173.566,2.721,12.1496
20140702,13.505,306.875,4.923,13.9658
20140703,16.276,306.346,8.434,13.7188
20140704,18.589,349.877,10.549,12.242
20140705,20.382,324.367,8.182,10.3667
20140706,20.53,167.23,4.319,11.0991
20140707,18.893,237.688,5.19,12.9186
20140708,14.441,156.329,2.06,11.6406
20140709,14.254,287.613,4.43,14.3514
20140710,18.383,324.884,7.392,12.616
20140711,18.893,169.55,4.349,9.53163
20140712,19.547,146.515,3.234,9.00894
20140713,16.558,309.195,5.92,12.3677
20140714,11.627,163.913,1.934,10.8072
20140715,12.341,190.675,2.872,13.9597
20140716,14.728,272.179,6.137,13.6906
20140717,17.563,331.868,7.35,13.7805
20140718,18.962,262.567,6.987,14.5685
20140719,19.604,210.405,6.201,13.9194
20140720,21.3,228.037,6.417,14.1038
20140721,23.746,275.291,6.997,11.9381
20140722,20.877,208.535,4.988,13.1572
20140723,16.823,261.315,5.108,15.4145
20140724,17.683,284.351,6.796,14.8764
20140725,17.594,124.761,2.887,8.64709
20140726,21.729,291.546,8.315,9.85687
20140727,14.878,106.061,2.013,9.06613
20140728,14.731,234.048,3.993,13.1678
20140729,14.614,205.806,2.761,11.0017
20140730,14.856,271.216,3.35,11.5207
20140731,18.621,298.813,6.937,12.304
20140801,19.135,268.543,6.923,12.4321
20140802,19.237,269.897,6.508,12.4749
20140803,19.763,241.982,4.775,11.0629
20140804,17.735,199.826,2.605,12.2304
20140805,18.49,283.161,5.9,13.1714
20140806,19.132,312.663,6.952,13.701
20140807,19.384,255.603,6.892,11.9543
20140808,20.374,317.05,10.085,11.7774
20140809,20.116,259.558,8.181,12.2613
20140810,20.398,286.746,7.778,12.5564
20140811,15.712,57.575,2.23,5.4372
20140812,15.665,322.942,5.206,10.979
20140813,15.73,273.053,4.855,10.6914
20140814,14.591,282.252,6.475,10.6025
20140815,18.533,284.512,6.333,11.4607
20140816,18.464,80.594,2.361,6.55825
20140817,15.346,214.761,2.949,11.5701
20140818,17.157,86.881,2.089,10.6655
20140819,16.829,154.238,2.079,16.774
20140820,16.467,105.127,2.506,15.2878
20140821,17.572,88.067,1.926,14.1645
20140822,19.517,76.462,1.787,12.209
20140823,20.31,117.31,2.38,12.5836
20140824,20.879,147.162,3.328,11.9035
20140825,21.72,245.775,5.637,9.72421
20140826,14.886,247.013,3.313,11.4721
20140827,14.601,264.573,4.025,11.0607
20140828,15.583,231.809,3.987,10.1178
20140829,16.337,74.351,2.678,7.69464
20140830,15.696,60.618,2.834,8.10782
20140831,16.904,165.452,4.133,10.5361
20140901,17.323,129.909,4.179,9.94586
20140902,16.296,249.107,5.499,11.0314
20140903,16.463,149.262,4.093,7.96113
20140904,18.606,64.111,2.63,5.30474
20140905,14.023,92.997,2.686,8.57759
20140906,13.973,269.478,6.187,9.3113
20140907,16.654,262.079,8.222,8.41665
20140908,15.413,141.212,4.638,4.84186
20140909,18.184,159.035,4.265,6.22854
20140910,8.578,39.948,0.66,1.88252
20140911,5.337,130.599,1.933,5.47136
20140912,4.489,86.362,1.324,3.82563
20140913,6.27,220.504,3.031,5.37767
20140914,9.622,167.399,4.146,5.53261
20140915,8.36,191.763,3.672,5.66945
20140916,10.734,239.365,6.11,5.26257
20140917,12.192,211.391,5.43,5.59638
20140918,7.964,104.585,1.419,5.75626
20140919,14.816,127.042,4.984,4.51206
20140920,17.214,171.333,5.388,4.32478
20140921,9.145,150.676,2.348,4.13523
20140922,11.83,207.858,4.653,3.99075
20140923,15.926,223.743,7.695,3.38799
20140924,14.008,124.542,5.067,2.72496
20140925,15.621,107.746,4.745,2.03556
20140926,17.396,213.443,8.925,2.05905
20140927,18.454,180.574,8.452,1.17346
20140928,20.403,189.772,11.351,0.70114
20140929,6.408,125.538,1.289,0.465254
20140930,6.51,182.287,2.316,1.14837
20141001,9.102,55.915,1.297,0.646195
20141002,12.711,47.479,1.637,0.553575
20141003,5.315,39.018,0.732,-0.0803045
20141004,2.114,55.355,1.17,0.537032
20141005,2.863,99.008,2.746,0.462218
20141006,5.487,196.886,4.056,0.29323
