SZA,AOD,COD,CLD_FRAC,UW,TO3,Pressure,BSA,WSA,SW_direct,SW_diffuse
50.59624863,0.786698828,1.53491962,0.218431115,1.644016504,265.6157837,973.5333862,0.164,0.167,239.2858582,234.2166748
67.38062286,1.936261337,2.99,0.202548981,1.722728252,327.6873169,1007.73584,0.157,0.173,3.475939512,185.1833344
20.0083313,0.204234674,0.362782538,0.040024638,1.487120152,330.1254578,973.4171753,0.158,0.174,662.9799805,242.906662
33.12683105,0.880387816,2.65,0.186457381,0.770062268,319.8978882,811.8283691,0.157,0.18,740.0033569,111.0433273
32.898983,0.207844793,0.47626856,0.055093333,0.770062268,346.0259094,839.9076538,0.157,0.178,679.6940918,135.3000031
22.8675766,0.888870908,2.54,0.243657008,3.079084635,318.5567932,988.0405884,0.163,0.182,429.6983032,348.7950134
26.21980286,1.668530812,5.3,0.42305088,2.321986437,319.64151,969.2388916,0.142,0.156,270.5528564,397.1982727
26.75897217,1.003801263,2.88,0.243552506,1.749209881,319.5924988,971.7906494,0.157,0.178,560.6943359,253.3869629
25.52335358,0.053776592,0.065687262,0.007350106,2.768650293,328.872345,975.9783936,0.152,0.18,725.2608643,146.7910767
40.0332756,0.691812774,2.6,0.16609174,0.895810187,359.9096069,875.4717407,0.191,0.212,465.7299805,206.519989
26.09829712,0.680206523,3.03,0.198155671,2.329416275,332.6502075,974.3479614,0.141,0.17,298.3666382,384.371521
26.09829712,0.680206523,3.03,0.198155671,2.329416275,332.6502075,974.3479614,0.141,0.17,291.4429321,382.2440796
26.09829712,0.680206523,3.03,0.198155671,2.329416275,332.6502075,974.3479614,0.141,0.17,296.9682007,385.0131836
26.59271622,0.200034552,0.28528145,0.032004274,1.749209881,317.7041016,966.2299805,0.149,0.176,740.9764404,136.8014526
25.25305939,0.143867985,0.400841177,0.044783778,2.841870785,320.7085266,975.0463257,0.133,0.153,662.1873779,189.1704559
53.93983078,0.455750298,0.96313858,0.142859355,1.669623852,265.6902466,973.5333862,0.164,0.167,528.9525146,64.83332825
23.36008453,1.780533661,5.24,0.400203884,3.090730667,324.3196106,959.085083,0.157,0.169,362.813324,352.1166382
23.14551544,0.37751703,2.89,0.123544551,0.7588377,343.7580261,816.3535767,0.157,0.18,752.8300171,183.8833313
23.0070343,0.903198313,1.551956058,0.172662199,0.7588377,351.1705322,837.6409912,0.157,0.178,105.7344284,262.5833435
18.99641418,0.568437887,3.07,0.111300126,3.161562681,330.9073181,988.0405884,0.163,0.182,670.6699829,255.5966644
16.79257965,0.134097059,0.214415997,0.022564111,2.685117006,312.3407288,975.9783936,0.152,0.18,797.5674438,152.7785339
27.64690399,1.22286678,3.46,0.196043894,0.903591931,335.4822388,882.3214111,0.191,0.212,614.3883057,231.7983398
16.91607666,0.959189623,3.98,0.262219012,2.17206955,323.5552368,977.2611084,0.141,0.17,549.2357788,310.0244141
16.91607666,0.959189623,3.98,0.262219012,2.17206955,323.5552368,977.2611084,0.141,0.17,539.9353027,308.8067017
16.91607666,0.959189623,3.98,0.262219012,2.17206955,323.5552368,977.2611084,0.141,0.17,546.8513794,310.7428589
17.06815338,0.133683339,0.340642929,0.035996214,1.591569066,317.14328,965.8833618,0.149,0.176,810.3251953,147.6872406
15.78734589,0.202140792,0.598302722,0.062529668,2.815343142,322.379303,978.5446167,0.133,0.153,735.3007813,200.8746338
65.97019958,0.364257565,1.735600114,0.271926194,1.999216914,309.5524902,887.4869385,0.078,0.097,475.3695679,67.06666565
61.2464447,0.04814128,0.13002044,0.019953378,1.693486452,269.9202271,973.5333862,0.164,0.167,412.2297363,73
24.0087738,1.570152523,5.18,0.362383008,3.054268122,311.8031616,959.085083,0.157,0.169,445.1266479,335.1533508
30.90382385,0.14697746,0.336863875,0.038418025,1.622159123,332.7003479,979.5958862,0.158,0.174,687.1333618,186.1350098
19.04727936,1.079665536,3.18,0.174676165,0.912511528,322.1846313,811.8283691,0.157,0.18,696.0933228,271.1033325
24.24053955,0.536810032,2.87,0.108026028,3.304214478,315.2721558,988.0405884,0.163,0.182,486.8800049,395.708313
17.22660065,0.120436827,0.198788628,0.020937288,1.453427196,311.31073,970.6298828,0.157,0.178,835.6757813,132.6807861
17.83234406,0.815572827,3.34,0.221648082,2.594424725,326.4608154,975.9783936,0.152,0.18,539.1674805,337.2689819
17.74940491,1.348104279,5.55,0.234979674,0.932202339,358.6189575,915.784729,0.191,0.212,749.9266968,190.7400055
17.24173737,0.94975585,3.56,0.259447664,2.066259384,322.8370361,976.2115479,0.141,0.17,704.9342041,247.3383636
17.24173737,0.94975585,3.56,0.259447664,2.066259384,322.8370361,976.2115479,0.141,0.17,686.1063843,245.4316254
17.24173737,0.94975585,3.56,0.259447664,2.066259384,322.8370361,976.2115479,0.141,0.17,701.9064941,248.2671204
16.77143097,0.16445009,0.367723465,0.038437407,1.453427196,315.6893921,966.2299805,0.149,0.176,825.3040771,149.4704895
16.53816223,0.961057962,2.86,0.217980415,2.786255836,316.4768982,978.5446167,0.133,0.153,705.7618408,236.4074554
31.20261002,1.117349127,3.03,0.286661088,2.774815559,332.5134277,959.085083,0.157,0.169,394.7966919,274.8183594
24.01119232,0.464478376,2.24,0.122568578,0.783295691,329.0220337,816.3535767,0.157,0.18,569.4733276,282.8933411
24.07855225,0.815743632,1.96,0.200952798,0.783295691,348.3539429,837.6409912,0.157,0.178,403.3627014,338.6999817
34.60031509,1.707590022,6.43,0.512674868,3.329227686,322.5688477,988.0405884,0.163,0.182,35.92356873,390.5296631
27.09291458,0.744070537,2.35,0.228078201,1.985190511,332.4820862,969.2388916,0.142,0.156,465.2164307,308.6944885
26.24701309,0.264024931,0.699792564,0.078857578,1.633564234,320.1956177,971.7906494,0.157,0.178,743.4874268,115.8275375
16.50737,1.851164895,6.07,0.381730348,0.95874387,367.7577209,882.3214111,0.191,0.212,722.7932739,328.5966492
26.70764923,0.715634797,2.2,0.209004179,2.108902454,323.4291992,976.2115479,0.141,0.17,663.0889282,205.8747253
26.70764923,0.715634797,2.2,0.209004179,2.108902454,323.4291992,976.2115479,0.141,0.17,645.1733398,204.642746
26.70764923,0.715634797,2.2,0.209004179,2.108902454,323.4291992,976.2115479,0.141,0.17,660.3717041,206.0999451
26.60316849,0.830046438,2.32,0.224940255,2.779594898,313.2421875,978.5446167,0.133,0.153,622.1532593,222.0472565
31.54572678,1.535226173,4.2,0.432147592,3.896074533,312.3549194,1002.127625,0.148,0.171,216.3466644,373.1183472
38.27518082,1.761020507,4.171459198,0.502319157,1.561192036,352.3348083,938.5855103,0.144,0.16,208.9450073,274.6750183
41.59435654,0.454395464,1.013832688,0.127830982,2.624697208,330.9162903,958.8555908,0.157,0.169,281.5249939,233.1616669
54.63483429,0.131443892,0.431891143,0.060397945,1.729026318,330.6470947,968.4275513,0.158,0.174,221.2666779,171.6600037
34.29518509,0.677878896,2.075194836,0.241466179,0.789482713,345.8205261,811.8283691,0.157,0.18,462.0917053,246.6916809
34.39674759,0.442987552,0.880612373,0.102548435,0.789482713,340.5757751,837.6409912,0.157,0.178,381.6732178,242.8999939
46.67989731,1.634287786,3.479151726,0.456330538,3.358245134,311.3414917,988.0405884,0.163,0.182,141.6900024,283.0383301
39.34915543,0.41232676,1.306303978,0.160555318,1.992626429,320.581604,969.2388916,0.142,0.156,442.5787964,218.4363556
38.48074722,0.429623844,1.028940558,0.125228867,1.733375907,314.6703491,971.7906494,0.157,0.178,623.6954346,106.1193008
39.00812531,0.524136895,1.394382715,0.170807928,2.087053299,318.7853088,975.2792358,0.141,0.17,533.1101685,174.7861938
39.00812531,0.524136895,1.394382715,0.170807928,2.087053299,318.7853088,975.2792358,0.141,0.17,519.1339111,173.1310272
39.00812531,0.524136895,1.394382715,0.170807928,2.087053299,318.7853088,975.2792358,0.141,0.17,531.0854492,174.8671112
38.34157562,0.663664037,1.758460879,0.213762686,1.733375907,313.2566528,966.2299805,0.149,0.176,573.9397583,156.9314575
39.2058754,1.108540993,2.523371696,0.309806913,2.764145374,316.426178,975.0463257,0.133,0.153,475.9646301,210.6719971
53.082901,0.46763174,2.03,0.16849032,2.470271111,344.7660217,959.085083,0.157,0.169,370.5216675,157.0466766
66.99565125,0.187679571,0.280560791,0.043664128,1.797920227,334.0643005,968.4275513,0.158,0.174,95.48166656,127.1783447
46.30382919,0.725693064,2.52,0.186008736,0.795239925,337.0847168,811.8283691,0.157,0.18,67.84500122,271.3349915
46.42451477,0.134216784,0.461116582,0.060758021,0.795239925,343.337738,837.6409912,0.157,0.178,212.9750824,202.2666626
59.13130188,0.764958207,3.24,0.261488467,3.389594555,328.1587219,988.0405884,0.163,0.182,147.2266541,137.7099915
52.23305511,0.41305602,1.79,0.198132947,2.013535023,324.4703369,969.2388916,0.142,0.156,269.6637573,191.2314911
51.40032196,0.421760363,1.71,0.220100865,1.842356682,317.868988,970.3977051,0.157,0.178,453.3927307,102.4851456
52.92783737,1.130154232,3.56,0.430478603,2.480638027,326.721283,975.9783936,0.152,0.18,267.9735107,195.8024292
52.02384567,0.314878554,1.13,0.14029716,2.15883112,314.8191223,975.2792358,0.141,0.17,365.8291016,163.2234344
52.02384567,0.314878554,1.13,0.14029716,2.15883112,314.8191223,975.2792358,0.141,0.17,356.3374023,160.9487457
52.02384567,0.314878554,1.13,0.14029716,2.15883112,314.8191223,975.2792358,0.141,0.17,364.6646729,163.3294983
51.46729279,0.490368928,2.72,0.234025136,1.842356682,316.1506348,965.8833618,0.149,0.176,386.9306641,150.9273682
52.48610306,0.526412042,1.84,0.225823879,2.745977163,315.8301392,978.5446167,0.133,0.153,317.7142944,194.1607208
65.92214966,1.268943108,3.87,0.212757498,3.261925697,296.3988953,1013.25,0.105,0.115,64.37966156,187.3333282
58.88895035,0.830314949,2.82,0.260520041,1.502617717,353.2789307,935.5411377,0.144,0.16,47.3516655,251.2599945
64.94320679,0.358955624,0.711548209,0.109093472,2.326048851,345.3469543,958.8555908,0.157,0.169,251.5483398,85.49332428
58.72161484,0.539798589,3.14,0.248984069,0.801591098,342.3401489,811.8283691,0.157,0.18,10.30000019,192.5033417
58.93974686,0.223358416,1.19,0.07801915,0.801591098,340.2690125,837.6409912,0.157,0.178,16.53002739,155.4833221
65.24920654,0.149369814,0.543735325,0.083552085,2.073552608,316.7097778,969.2388916,0.142,0.156,124.2784195,114.8369598
65.19099426,0.27943379,0.92,0.113325156,2.293796778,315.1462097,976.2115479,0.141,0.17,188.0386658,134.776886
65.19099426,0.27943379,0.92,0.113325156,2.293796778,315.1462097,976.2115479,0.141,0.17,183.5935974,131.8598175
65.19099426,0.27943379,0.92,0.113325156,2.293796778,315.1462097,976.2115479,0.141,0.17,187.5649719,134.8457336
65.67068481,0.321480076,0.95,0.121356711,2.72892046,313.3797913,975.0463257,0.133,0.153,190.7086029,129.0519104
52.40621567,1.108035484,6.1,0.410765439,3.277703762,305.5856934,1013.25,0.105,0.115,1.176312804,297.1666565
58.83074188,0.436801805,1.353112936,0.19887498,5.725033283,280.6867371,1013.25,0.066,0.072,327.178833,149.7333374
65.74941254,0.10010969,0.132826671,0.020744149,3.22901988,261.0878601,1013.25,0.134,0.145,306.6020203,64.30000305
67.06596375,0.38657559,0.502056718,0.079184562,1.063919902,366.8648071,882.3214111,0.19,0.21,228.761673,115.9316788
34.99113083,0.79056954,4.11,0.299403578,3.347821236,300.4617004,1013.25,0.106,0.115,2.84876895,402.9500122
39.89023209,0.271160265,0.81040436,0.101153821,5.740991116,273.9082642,1013.25,0.066,0.072,356.949585,232.9833374
49.12050247,0.604419085,0.76,0.188456669,3.081862926,261.1638794,1013.25,0.135,0.145,483.819458,105.7511902
55.55564499,0.075692242,0.169758081,0.025714207,1.904768229,237.6259918,942.6564331,0.154,0.159,448.6346436,51.20000076
23.40383148,1.669668721,2.49,0.425570637,1.906676173,321.9660645,968.3120728,0.115,0.129,0.223994583,363.8833618
22.12466431,2.056350494,4.622214317,0.508127272,3.332621098,278.0223694,996.5447388,0.106,0.115,206.9734955,480.25
24.96734619,0.396045602,0.846593618,0.093986362,5.778796196,265.8069458,1013.25,0.066,0.072,705.8459473,138.8499908
62.81333923,0.870527489,2.19,0.162849918,5.175777435,254.8071899,1013.25,0.043,0.048,138.6620483,157.25
38.98442459,0.338331296,1,0.104947679,3.138224602,251.6702271,1013.25,0.135,0.145,566.6378174,147.273819
48.00663376,0.089881277,0.179454967,0.024709741,1.909933925,242.1322174,949.5875854,0.154,0.159,571.7525024,54.11666107
22.59062958,1.832038496,4.81,0.4326455,1.874783993,277.0646057,949.0177612,0.115,0.129,37.87755585,464.6999817
12.97421265,1.70197131,5.93,0.466000885,3.361250401,265.241333,998.5606689,0.106,0.115,436.0687256,363.8833618
33.77072906,0.369133661,0.752401292,0.097799622,3.095953941,253.836853,1013.25,0.135,0.145,527.9606323,194.8797607
44.95257568,0.109729016,0.169631869,0.02268531,1.924776793,238.1958618,949.5875854,0.154,0.159,638.3018188,55.39999771
16.3286972,1.769690449,4.83,0.52934128,3.407775402,323.9959717,996.5447388,0.106,0.115,224.7140503,396.4666748
6.223556519,1.246828212,2.593068838,0.269748092,5.896316528,277.4938354,1013.25,0.066,0.072,835.3269043,139.6499939
35.78072357,0.720156087,1.8,0.197863132,3.020890474,255.268158,1013.25,0.135,0.145,551.9639893,183.5
47.47248077,0.11035357,0.063257538,0.008635106,1.947546244,242.8111572,949.5875854,0.154,0.159,576.9760132,52.93333435
27.98114395,1.452942933,5.36,0.500119746,3.428872347,319.9070129,996.5447388,0.106,0.115,156.7907104,467.8166504
20.67952728,0.178778387,0.470522165,0.051262695,5.931036472,294.0883179,1013.25,0.066,0.072,546.9379272,261.0166626
43.95723724,0.358845181,0.553892434,0.072573349,2.985721111,246.1999512,1013.25,0.135,0.145,532.2932129,123.7333374
54.69963455,0.298305576,0.145511672,0.021395313,1.956614256,236.8280182,950.7279053,0.154,0.159,454.1817932,53.65000153
68.83153534,1.369240443,3.72,0.304849505,2.059881449,337.4048157,1007.73584,0.156,0.173,49.58455276,197.2833557
41.32784271,1.488269449,3.32,0.44905147,3.504887819,293.8591919,998.5606689,0.106,0.115,469.5243225,206.5833282
55.71282959,0.163382718,0.540105462,0.078436442,2.80805254,256.4225464,1013.25,0.135,0.145,349.6012573,115.4000015
57.13718033,1.601332545,2.732758999,0.392127365,2.014603376,317.6125488,1003.915283,0.156,0.173,56.70024109,228.2666626
50.45159149,0.337118649,1.088132739,0.146714851,5.968425274,279.8411255,1013.25,0.066,0.072,224.0100861,235.1999817
58.61517334,0.461288456,0.138705999,0.020600965,2.060474873,268.2702026,881.6771851,0.234,0.251,207.2617493,245.1666565
42.9562149,0.839602233,1.523782015,0.197004542,5.137468338,241.8724823,1013.25,0.043,0.048,85.66401672,363.083313
69.17189026,0.508326279,0.013728615,0.002165099,2.980255842,261.7916565,1013.25,0.135,0.145,185.0437012,66.18332672
67.59616089,0.115975324,0.367287368,0.058950618,0.904610336,259.4701538,863.800354,0.172,0.174,293.5328979,77.41667175
47.98914337,2.225794815,3.22,0.452906579,1.626713037,362.6987305,1013.25,0.215,0.236,156.3728943,416.5833435
45.48248672,0.463662283,1.7,0.154027402,1.964773774,318.0110474,1003.915283,0.156,0.173,381.339447,226.9333344
68.41545105,0.918741255,2.38,0.333488196,3.556845188,295.0005188,996.5447388,0.106,0.115,27.5112648,169.1666718
65.10108948,0.789781345,1.41,0.278919488,5.972427368,280.5580444,1013.25,0.066,0.072,140.2010956,152.5333252
43.72816086,0.411645869,0.07939665,0.010221474,1.99957478,269.4082642,881.6771851,0.234,0.251,376.8240356,295.5499878
54.54498672,1.556827219,2.47,0.303423762,5.125765324,256.762085,1013.25,0.043,0.048,37.71281815,306.3666687
39.33090591,1.018717892,2.555344343,0.312979996,1.642098427,376.2056885,1013.25,0.215,0.236,213.7980042,389.6666565
34.60690689,0.323481857,0.901574492,0.105538271,1.938400507,329.827179,992.6395264,0.156,0.173,563.0926514,229.7666626
49.39170456,0.301703591,0.22750257,0.031663533,0.63143307,250.6372986,979.0118408,0.286,0.295,595.1832886,72.6166687
53.22882843,0.125676761,0.244633734,0.037687793,0.966253519,257.118103,862.2186279,0.172,0.174,486.4808044,103.1000061
26.10258865,0.28495688,0.54000771,0.060753465,1.914559603,332.8176575,1007.73584,0.156,0.173,739.3468018,183.3833313
28.20866013,2.142678523,4.96,0.447211564,2.093695164,323.3526611,959.7745972,0.156,0.173,126.4980621,503.6333313
45.07286072,0.379575688,0.370214313,0.049338587,0.645205796,251.5100861,979.0118408,0.286,0.295,656.9847412,73.58333588
52.03596115,0.06874913,0.389390618,0.057474576,1.003380537,257.5083923,863.800354,0.172,0.174,527.2808228,93.43333435
22.91562653,0.297726479,0.26600346,0.031122684,1.896953464,330.1886597,1007.73584,0.156,0.173,404.9229736,381.8000183
22.07816315,0.92382756,2.163089275,0.243984461,2.098767757,339.5429688,959.7745972,0.156,0.173,545.7709351,374.4333191
46.09416199,0.642250828,0.861733496,0.116042234,0.657545865,247.0898743,991.5770874,0.286,0.295,652.112854,73.28333282
55.35860825,0.120447934,0.537748158,0.081945792,1.035494208,257.0155334,862.2186279,0.172,0.174,449.0605164,101
27.14646149,1.473841622,2.89,0.266135007,1.844585896,312.1094666,1003.915283,0.156,0.173,59.18695068,454.6333313
23.48414612,1.571857447,3.6,0.314535677,2.140598297,326.1773987,959.7745972,0.156,0.173,319.7687683,359.0166626
57.96950912,0.375376754,1,0.176663131,3.031072855,320.2099915,968.4275513,0.157,0.173,88.11332703,236.1999969
56.33623886,0.348962159,1.79,0.118838675,2.343659401,322.7589722,1013.25,0.02,0.023,246.0864868,192.5166779
68.10720062,0.762275706,1.27,0.251038283,4.065680504,315.3351135,1002.127625,0.148,0.172,41.76000214,161.331665
52.20226669,0.489080305,0.235290289,0.033449501,0.669282138,249.7759552,979.0118408,0.286,0.295,584.1894531,70.41667175
64.30823517,1.848293798,1,0.402374208,2.521916866,260.0019226,966.4604492,0.166,0.17,12.91257381,179.5
62.62565231,0.131820091,1.05,0.116704993,1.038710952,262.2657776,863.800354,0.172,0.174,374.6423035,98.55000305
40.37696457,1.576859962,3.39172554,0.418715507,1.729658484,380.9086609,1013.25,0.215,0.236,362.2727966,361.3166809
65.25902557,0.808264794,1.724676132,0.266475409,1.594268203,340.9891663,936.2174683,0.143,0.158,1.136666656,133.2099915
36.18379211,1.434443942,2.715307474,0.320061445,1.87200129,322.2382813,1007.73584,0.156,0.173,127.8571167,436.0333252
61.28998947,0.422871072,1.82574439,0.273896337,2.16058588,310.8841248,971.7906494,0.158,0.178,0.589731097,104.4356842
31.89506149,0.736838266,1.338273287,0.153297275,1.768959761,275.4908142,888.2420654,0.234,0.251,522.9855347,327.8500061
47.23739624,0.692675093,1.81,0.144391447,1.865056992,326.5392456,1003.915283,0.156,0.173,98.95879364,374.8666992
47.81360245,0.023604106,0.02724611,0.003600023,1.779779077,344.4959106,958.8555908,0.161,0.172,514.6833496,82.34832764
33.79620743,1.658756827,4.93,0.455752701,3.247364283,318.5135498,973.4171753,0.157,0.173,343.789978,311.2233582
53.80041504,0.741664585,1.64,0.202091217,0.862194479,339.2770081,811.8283691,0.156,0.18,208.6549988,196.8633423
53.67036819,0.63665528,1.13,0.176998869,0.862194479,341.7840881,837.6409912,0.159,0.179,118.7614288,210.9333344
48.25037003,0.900608619,3.92,0.402830958,2.485255241,316.3118896,970.3977051,0.158,0.178,14.87342358,254.7645569
62.46058273,0.205394118,0.482704699,0.073642381,1.362202168,366.1897583,882.3214111,0.19,0.21,267.3783569,69.9466629
41.1542778,0.58167198,1.71,0.184464887,4.209126949,309.7535095,1002.127625,0.148,0.172,79.83166504,331.9299927
51.36024475,1.20035828,2.6,0.281037658,2.568584681,264.4286499,973.5333862,0.166,0.17,156.1086426,283.7666626
59.11157227,0.843116788,1.917381406,0.277732283,1.90425384,375.8051758,1013.25,0.215,0.236,101.6293335,212.2666626
58.87739563,1.880181918,2.754332542,0.399301797,1.846575975,331.0976868,1003.915283,0.156,0.173,13.31914806,186.7666626
36.60700989,0.113416721,0.064482205,0.00771035,1.735865593,340.0947266,958.8555908,0.161,0.172,554.876709,215.8416748
23.89155579,0.692108271,1.871802568,0.209243804,3.424291372,302.1093445,968.4275513,0.157,0.173,301.4799805,427.0549927
41.2053566,0.888786552,1.783967972,0.224655554,0.937247992,329.9013977,839.9076538,0.159,0.179,277.7218323,378.0666504
49.32400131,0.323693738,0.603292823,0.080817655,1.317807198,368.7700806,882.3214111,0.19,0.21,657.1783447,78.89499664
27.99636459,1.010613013,2.630506992,0.296665728,4.331961632,304.7247925,1002.127625,0.148,0.172,322.1983337,431.6966858
51.23503494,0.962297704,1.897470236,0.27153483,2.597498894,268.9312134,973.5333862,0.166,0.17,23.45640945,298.6499939
69.12844086,1.265603753,1.49,0.099729158,1.967134476,367.3648071,1013.25,0.215,0.236,95.81787109,143.0666656
27.29064178,0.968462223,2.89,0.290596455,1.737099528,342.9781799,959.085083,0.161,0.172,49.76832962,425.9933167
20.75344849,1.898810763,3.35,0.516462564,3.406530142,308.1847534,988.0405884,0.159,0.182,310.8633423,450.0116577
23.01107025,2.145429287,6.03,0.566508234,3.14862299,301.334137,969.2388916,0.143,0.162,102.990654,360.6725464
22.32939148,1.631405949,5.93,0.484382063,3.226423502,330.5569458,975.9783936,0.152,0.18,207.5710754,401.5305481
36.30799103,0.506929423,2.7,0.08826369,1.296777964,355.309906,882.3214111,0.19,0.21,802.6533203,85.43499756
21.91195679,1.932641146,5.91,0.510118663,3.536556244,312.1691589,978.5446167,0.133,0.153,412.6045837,421.3989563
16.65538788,0.736768963,1.604987979,0.169823885,4.411445618,303.6727905,1002.127625,0.148,0.172,476.4733582,357.3383484
22.53540802,1.735094304,5.61,0.515667379,1.750467658,329.2668457,959.085083,0.161,0.172,225.4966736,440.293335
19.48363495,1.447228096,2.721199989,0.302120775,3.423926592,295.9964905,988.0405884,0.159,0.182,499.9949951,313.7166748
15.66208649,1.444983057,5.13,0.433181226,3.352144003,312.4255981,975.9783936,0.152,0.18,522.6065674,370.3645935
24.26251221,2.412401224,7.21,0.463101089,1.278245449,349.6021118,915.784729,0.19,0.21,883.708374,164.9966736
13.62963104,1.357298218,4.13,0.429089785,4.446693897,315.9001465,1002.127625,0.148,0.172,512.8383789,323.7583313
63.96772766,2.386147464,2.17,0.376192778,2.607417107,271.8101807,973.5333862,0.166,0.17,0.488040596,116.2166595
25.35564423,1.271146584,3.93,0.324481636,1.820582509,348.8314514,959.085083,0.161,0.172,1.964999914,202.133316
26.72975922,0.327489869,0.498726189,0.056633394,3.297472,308.022583,988.0405884,0.159,0.182,319.8500061,394.8166504
19.03623199,0.655804326,2.81,0.176168814,3.714939833,305.9842224,971.7906494,0.158,0.178,148.4862823,292.5443115
18.68575287,1.121008533,3.85,0.288679808,3.714939833,279.4783325,965.8833618,0.149,0.176,703.4077148,243.8829956
22.50832367,0.970411859,2.51,0.237109557,4.359191418,293.7841797,1002.127625,0.148,0.172,511.7816772,268.3216858
37.88432312,1.456411511,1.69,0.343811303,3.19015336,295.8381348,988.0405884,0.159,0.182,142.0016785,387.6082764
30.83426666,1.54703609,4.55,0.430060774,3.729948282,322.6395874,975.9783936,0.152,0.18,633.137085,228.0079803
18.18089294,2.020285039,6.64,0.389030457,1.246703982,324.0701294,875.4717407,0.19,0.21,802.4633789,224.1416626
29.9532814,1.201228509,4.1,0.356148571,3.832614183,306.6842651,976.2115479,0.141,0.17,659.3113403,251.0863037
29.9532814,1.201228509,4.1,0.356148571,3.832614183,306.6842651,976.2115479,0.141,0.17,634.8009033,252.2040405
29.9532814,1.201228509,4.1,0.356148571,3.832614183,306.6842651,976.2115479,0.141,0.17,658.87146,251.2389679
29.92172623,0.610443697,0.05,0.153284758,3.917479038,313.2477112,975.0463257,0.133,0.153,369.6688232,327.4408569
50.11611938,1.043210955,2.81,0.342357099,3.067014694,303.7131958,988.0405884,0.159,0.182,272.1283264,260.1016846
42.6017189,1.135151186,3.84,0.351986408,3.74454999,293.1399536,975.2792358,0.141,0.17,482.6878662,224.6480408
42.6017189,1.135151186,3.84,0.351986408,3.74454999,293.1399536,975.2792358,0.141,0.17,465.1363525,224.5108643
42.6017189,1.135151186,3.84,0.351986408,3.74454999,293.1399536,975.2792358,0.141,0.17,482.6295776,225.0446167
41.94185257,1.252234564,2.54,0.343898028,3.501454115,295.2608337,965.8833618,0.149,0.176,265.7426147,219.8915863
42.8741684,0.250864803,0.758011997,0.096852779,3.987847805,308.7559814,978.5446167,0.133,0.153,498.5224609,149.9466553
56.35356522,0.957460745,2.146796703,0.304372013,2.049516916,341.7800293,959.085083,0.161,0.172,357.8666687,171.4750061
62.59806061,0.94494784,0.695723414,0.104665399,2.947477579,308.2167969,988.0405884,0.159,0.182,82.96666718,246.883316
55.86514664,1.231364452,2.544749022,0.360006183,3.444390297,304.7098694,969.2388916,0.143,0.162,206.1696167,244.6356964
55.04323578,0.694213555,2.078503132,0.291734427,3.372872114,305.5625,970.3977051,0.158,0.178,373.9613647,150.7550964
40.84804535,1.795752755,3.417992115,0.424610674,1.248523355,356.2855225,882.3214111,0.19,0.21,509.2766724,192.5799866
55.70656967,0.600409828,1.666499496,0.235388398,3.637410641,309.7355652,976.2115479,0.141,0.17,437.3172607,107.5921326
55.70656967,0.600409828,1.666499496,0.235388398,3.637410641,309.7355652,976.2115479,0.141,0.17,422.3011475,105.3358231
55.70656967,0.600409828,1.666499496,0.235388398,3.637410641,309.7355652,976.2115479,0.141,0.17,437.682251,107.6241531
55.09770584,0.103084299,0.259788543,0.036492642,3.372872114,308.7515869,969.1226807,0.149,0.176,435.7136841,109.212265
56.14923477,0.648662496,2.047625065,0.290527761,4.05117178,319.4440308,975.0463257,0.133,0.153,439.3638916,86.51782227
62.11544418,1.369615016,2.259594917,0.338635951,3.946952343,303.9642029,1002.127625,0.148,0.172,9.366666794,210.8349915
69.12076569,0.437206049,0.909458458,0.14285624,5.87488699,289.1707764,1009.651062,0.066,0.072,125.8084259,104.8500061
68.7521286,1.649716244,1.934038997,0.304294199,3.426827908,315.4216919,970.2819214,0.143,0.162,237.8286133,109.0908966
69.54995728,1.489173046,1.48549068,0.234289452,4.120667458,311.4691467,977.6102295,0.152,0.18,169.1776886,126.6173553
68.73007202,0.356449846,0.930640161,0.146317154,3.544778824,328.315033,974.3479614,0.141,0.17,258.1358643,86.36267853
68.73007202,0.356449846,0.930640161,0.146317154,3.544778824,328.315033,974.3479614,0.141,0.17,249.7430725,83.27790833
68.73007202,0.356449846,0.930640161,0.146317154,3.544778824,328.315033,974.3479614,0.141,0.17,258.3452759,86.33226013
69.29840088,0.178178109,0.074819967,0.011792665,4.122724056,309.7127991,975.0463257,0.133,0.153,229.1653748,106.2774811
61.87950897,0.049877644,0.112929381,0.017270723,2.804396152,258.963623,1013.25,0.135,0.145,298.7558289,69.44999695
46.02608871,0.083347994,0.332864285,0.044649746,2.817299843,260.9325256,1013.25,0.134,0.145,473.9968567,115.8666611
22.16616058,0.408941516,0.831895173,0.093463182,1.321897626,407.0065918,968.3120728,0.115,0.129,190.7996216,338.083313
18.73862457,1.861564871,5.19,0.558397174,4.370085239,293.3762207,996.5447388,0.105,0.114,56.19729233,619.3666992
20.68302155,0.524702936,0.974156797,0.106469005,5.868505478,257.8436584,1013.25,0.066,0.072,830.2974243,112.8166656
37.00288773,0.449916614,1.38,0.144395918,2.881479502,268.451355,1013.25,0.134,0.145,279.441925,196.9166565
12.25452423,0.862359224,2.575838327,0.259434015,4.338164806,287.2911682,996.5447388,0.105,0.114,384.6557922,497
33.70992279,0.328138871,0.981242537,0.125404313,2.955555439,264.0973206,1013.25,0.134,0.145,547.5552979,195.5166626
